% Model,Janik_2021_1m_modulo23_500Hz_46n_30stopni_5potega_out.mph
% Version,COMSOL 5.3.0.316
% Date,"Jul 1 2021, 15:35"
% Dimension,3
% Nodes,7812
% Expressions,15
% Description,
% Length unit,m
% X,Y,Z,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=100,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=125,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=160,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=200,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=250,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=315,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=400,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=500,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=630,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=800,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1000,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1250,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1600,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=2000,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=2500
-1.6210593715310238,-1.1391691311594303,0.27287397198140945,0.009679592602154624,0.009958793991852595,0.01353216760434958,0.010070692341975966,0.0035546735306436566,0.0013361290455658457,6.247511376822851E-4,0.003030618996638201,0.003264142543291226,0.001188022512523378,0.0010326516563899937,5.080463805423305E-4,0.002279663678087749,2.0417818246522114E-4,4.021389429455347E-5
-1.6785942043366961,-1.0651408135312297,0.21862420844290362,0.010540593044999087,0.010939932807205913,0.014820523097273967,0.010828265000750556,0.0034616869168740062,0.0019177464252107498,7.304194993862381E-4,0.0030964183126009916,0.002525617695640527,4.939747382534421E-4,6.054013231945352E-4,8.237698897025153E-4,0.0025290138614426946,7.801363996755445E-5,1.336947246448968E-4
-1.7112303218874056,-1.0118766551778144,0.21862392403231506,0.010541089581174584,0.010950716918557325,0.014755833834972755,0.010685060202784565,0.003308277730055187,0.0023644360805066406,9.054998907230396E-4,0.003729224996598953,0.0026001726938160168,3.4259687658234704E-4,5.923869777607382E-4,0.0010413496986232537,0.0017653314239627835,4.3933742126068236E-4,0.003568639087078314
-1.7616186028265275,-0.932604559611526,0.16416038976350597,0.01160080318356563,0.012161837637128513,0.016395388572385792,0.011772980563394821,0.0033801056486023676,0.003713451961498464,0.0012653282091310894,0.004315733986517082,0.0018235978138775785,2.0283920424803134E-4,3.394640648606102E-4,0.001767697420496476,2.606863110685089E-4,6.872288740150641E-4,9.320873146413679E-6
-1.7421767775224952,-0.9576132455870164,0.21862513061777036,0.010541445861595099,0.010961032157830149,0.014693014810723383,0.010543177223091048,0.003158853882424546,0.002890298263848257,0.0011158607287902434,0.004481109862370974,0.002614967134846952,3.173596824246309E-4,5.842388998044887E-4,0.0014582717901511272,8.563411745620583E-4,7.391733578766933E-4,0.0030661236814154766
-1.7820122487839267,-0.9079817466026654,0,0.017092711183974704,0.018637851843689053,0.02618573301786517,0.0198234488706376,0.0056508488895085475,0.008667430694745655,0.0032166169231182293,0.010907323973061012,0.0033732719135933452,2.7585468580289073E-4,5.086780552867153E-4,0.0012596451844532697,1.800718389499968E-4,1.1421913499847355E-4,0.0028934699186532555
-1.5202468674118752,-1.2984018601418539,0.05479116447526561,0.014751945277568944,0.015701095351279795,0.022526140598479207,0.017682786233549963,0.0063493151990242904,0.0013296818058243785,4.25081816693831E-4,0.0017018264018555326,0.001214904310342071,7.334560928681663E-4,1.7206147578288842E-4,3.152379823268515E-5,3.5716210358037875E-5,5.2642167264862194E-5,1.9191220781718046E-4
-1.5002189626915563,-1.3226221102983238,0,0.01713273657241327,0.018563420102448724,0.02728309984692998,0.022134644232232287,0.008240184021968756,0.0016144363791197921,5.712773116173849E-4,0.0022249766003392,0.0017587667823118673,0.0013327547298884969,3.563242607309615E-4,3.093549153839528E-5,1.5653651049252288E-4,2.800562064486632E-4,0.0034786478272021853
-1.538727658432385,-1.2729181385836403,0.1095290173422184,0.012954486902374466,0.013619551187406723,0.019217594341541785,0.014772102485255149,0.005188751914922369,0.0011643380827383607,3.582217807418684E-4,0.001411770314624092,0.0010146457734865803,5.442034395963332E-4,1.658488927542432E-4,1.5219184174930465E-4,1.5483381746821744E-4,1.2736410672978176E-4,0.002080563905626895
-1.5556181274637666,-1.2462360136684276,0.1641585810792529,0.011597957474788284,0.012089891074980624,0.016842826812955018,0.012746068643967918,0.0044237644872964195,0.001058154896506663,3.406278203128529E-4,0.0013882623015992167,0.001198976710349621,7.035414834976555E-4,3.2416628255999285E-4,3.7911029192234247E-4,7.800383727711858E-4,2.6531073568550676E-4,0.005155387749003359
-1.5708755413274418,-1.2184224755203443,0.2186245750278197,0.010538099223609992,0.010905398422343207,0.015023900277190957,0.011258031194034878,0.003935122847801784,0.0010253458920981247,3.861852024879497E-4,0.0017511738014290908,0.0018387608152421813,0.0010511658671271311,6.464891443551268E-4,4.8599044305689694E-4,0.001312249836629264,2.502955635889466E-4,0.006313683616182256
-1.584462725718053,-1.1895453557565825,0.272873079302569,0.009678825234224418,0.009948309872451126,0.013594186485674979,0.010199155704178474,0.003701822067455583,0.001094477604096415,5.118002281765875E-4,0.0025031928401889367,0.0028703860494870737,0.001427471362576647,0.001038018157131787,4.27502280452172E-4,0.0014970072160504413,3.6028247634992046E-4,0.0025445506549288516
-1.7953986022513668,-0.8795121751764191,0.05479226907407263,0.014738255758726579,0.015796382571112405,0.021689652258428224,0.01587753998301833,0.004390015984513746,0.007040698501279114,0.002456453035204439,0.00796474169577561,0.0020287169660011335,1.9335694968170206E-4,2.567769057598218E-4,8.444657466858931E-4,8.876831624269482E-5,3.0554094497544726E-4,0.0016451031122435827
-1.790048808785236,-0.8767991083466179,0.16416024417968958,0.011600887406041913,0.012172268700682103,0.01632820862454452,0.011615724084478087,0.003221772955774391,0.004468384931051089,0.0015478422491237353,0.005156799244383863,0.0018113530819324505,3.887996915379705E-4,3.4690559048009695E-4,0.00244186672042729,1.6204977556516024E-4,7.487887255678605E-4,2.822476641440132E-4
-1.806974413568301,-0.8502038027683666,0.10953064624890749,0.012952402583497608,0.013716865159008483,0.018536732968033525,0.01327618797554656,0.003595376563504628,0.006032222778175004,0.002057649453325532,0.006404279559312339,0.001590606555062327,3.0422410877997344E-4,2.1704080714652838E-4,0.001651534183120881,2.6034060487759497E-4,0.0011494397549387922,0.0021781424597590335
-1.5963468956504898,-1.1596748292950663,0.3268499335268459,0.008962361033991841,0.009159309466750533,0.012492244883027229,0.009540706156271945,0.0037242868729753255,0.0012897963553922503,7.273689113883055E-4,0.0035260648911429574,0.004112017863814211,0.0017224361384486763,0.0013699670148241397,3.650645498266005E-4,0.0018758875172490495,2.8959396871814676E-4,0.0012210658377058202
-1.6560523898628394,-1.0876725843603812,0.272871455561754,0.009680223163068382,0.009969026535219472,0.013471548210270497,0.009941857126656446,0.0034086442260367346,0.0016442740330703586,7.683496663220757E-4,0.0036613539633673655,0.0035532242321486174,9.109140773200609E-4,0.0010090136318163427,5.796073424074863E-4,0.0025888989544420693,4.423793335453971E-5,1.9578090209892282E-4
-1.632001819838997,-1.1089367369502736,0.3268476303788719,0.00896269664271486,0.009168395303806335,0.01243598125363545,0.00942266830222288,0.003581250581116843,0.0015729703566887514,8.836398369658917E-4,0.004271812817730966,0.004580046111517113,0.0014203506737874808,0.0013775981859024003,4.6072368606371155E-4,0.0026336623985537006,4.744615455787518E-5,5.139426780186126E-4
-1.689409353809874,-1.0351027351654098,0.27287059737684105,0.009680672921558754,0.009978900157255137,0.01341237370663303,0.009813194832729933,0.0032646752247018442,0.0020233947925826067,9.46119497275521E-4,0.004417187371606522,0.0037256629001917313,6.589034831734683E-4,9.776190199078773E-4,7.009548605127284E-4,0.0021703526350651064,3.56838140041399E-4,0.0011256890592907692
-1.721097572708018,-0.9815112453918423,0.2728714356394346,0.00968097568181319,0.009988370270636433,0.013354838738665569,0.009685423000464065,0.003123750619982248,0.002475989217992644,0.001161319182051906,0.005319921590558909,0.00379576980982799,5.248803631244004E-4,9.435458936579207E-4,9.80393413065145E-4,0.0012851154006307617,9.356034551633124E-4,0.006822637229214695
-1.7714045408401893,-0.9024016197113668,0.21862586634033557,0.010541713793682024,0.01097087482763764,0.014632323277292537,0.010403532885275958,0.003014471205630306,0.0034942995181410433,0.001363825464861884,0.0053658354736897665,0.0026120514887209745,5.103871130197698E-4,5.754949939327444E-4,0.0021498998745582416,3.47601349354257E-4,8.270152615298445E-4,0.002044444847025262
-1.751087735313131,-0.9269475455329738,0.2728735807408381,0.009681150081352884,0.009997394975068257,0.013299151097581534,0.009559282868240773,0.002986840805948064,0.003002239378020778,0.0014166867250102238,0.006389548946700592,0.00380874988076465,6.292784384017649E-4,9.05465564035229E-4,0.0015335109916811264,5.336907999809163E-4,0.001196710473250911,0.004215425519856272
-1.798882118927138,-0.8463015799634914,0.21862469658186234,0.010541929550869106,0.01098022776500982,0.014574026766487601,0.010267110312684555,0.002876164550204773,0.004172328008745112,0.001650692582269662,0.006393190491283105,0.002654381626839126,0.001023004135509953,5.585227232622381E-4,0.0031086807639420905,4.3103328355457955E-4,0.0012320573458424603,0.0038401005124988675
-1.80965318465101,-0.8515593809262652,0,0.017088844719104036,0.01864701643075164,0.026068515605330116,0.019550040341562522,0.0053672384531241015,0.010351190464686418,0.003912270636841725,0.013015813607968418,0.0032976186159991102,5.138867434531876E-4,5.103192061428095E-4,0.0018570904552777875,4.0868072343757224E-4,3.3755037058184477E-4,0.0017043989064166136
-1.4787102718429823,-1.345516144748468,0.054792665268946064,0.014753731348826155,0.01568878592651406,0.02264095113773727,0.017904125472446162,0.00660310352039277,0.0011368969163095524,3.6258005848340994E-4,0.0013572724909650979,9.277641366822578E-4,7.493608385842507E-4,1.5345272844553934E-4,2.173849244765962E-5,4.876445018931478E-5,1.3484330807342573E-4,1.3753087340417087E-4
-1.4579355880337461,-1.369093834859329,0,0.01713730735616745,0.01855378567311801,0.02743302139280857,0.022419191297095267,0.00857422037631648,0.0013953094775698116,4.940814186579457E-4,0.0017452960134118206,0.0013080883475704444,0.0013374393750895978,3.152562925483512E-4,2.2753833085363404E-5,2.395329914285933E-4,3.822354153495203E-4,0.0028027614512767373
-1.4979812358659292,-1.320626855826442,0.10953047367537525,0.01295410767010166,0.013606070754386636,0.019310787361913214,0.014955884393904875,0.0053967822227669986,9.858039581597524E-4,3.0102977768581377E-4,0.0011386679235366032,7.918784610432748E-4,5.662497064941553E-4,1.5300325459292096E-4,1.1535275824588611E-4,3.487764602463428E-5,4.215724492497796E-4,0.0057481489394813215
-1.5156996742490942,-1.2944907584321004,0.16415898944339555,0.01159679841926302,0.012076776050334736,0.01692248253244151,0.012905164525460614,0.004602248487100513,8.896129832316745E-4,2.835985005975395E-4,0.0011300546000138731,9.565494474357075E-4,7.52986099870053E-4,3.099898601241957E-4,2.8863342514616675E-4,3.0284964727104644E-4,6.617489184770221E-4,0.00797219483769733
-1.5318211308749323,-1.2671731321167028,0.21862359489906563,0.010536847712676415,0.010893332330098716,0.0150941247547667,0.01139907205581281,0.00409392942109921,8.582604323828456E-4,3.208658717320655E-4,0.0014354114108225075,0.0015025893088672097,0.0011537223566990228,6.306450171660974E-4,3.7432821929211615E-4,6.598966572480123E-4,3.6407691187913136E-4,0.0018096708821058458
-1.5463055097785658,-1.238741816265027,0.2728699013538761,0.00967788315317597,0.009937620269757155,0.013657352568150113,0.010326643522164199,0.003849170686466312,9.133525739276685E-4,4.25971989580594E-4,0.0020592613974107356,0.0024032720032149176,0.0015948364655162075,0.001013229064196444,3.3170868462640814E-4,7.72552438790681E-4,2.9395177927950055E-4,0.002063005940609392
-1.5591169689940216,-1.209266830272155,0.3268455448655086,0.00896193766996376,0.009150079794968442,0.01254982978781692,0.009658253048031267,0.003867829020024953,0.001073009627015705,6.065421520819431E-4,0.002902786862352028,0.003525313571839089,0.0019478078670536714,0.0013254000299463985,2.670952339926384E-4,9.778666918940308E-4,3.426924380714341E-4,0.0012671365937002258
-1.8221404379545814,-0.8226797853624087,0.05479229076018977,0.014736338253752234,0.01580645509486672,0.021599757842584343,0.015664323207503942,0.004177897431802673,0.008359481678871836,0.00298017345423847,0.009467910750886472,0.002016325767815134,4.1465821883284257E-4,2.5636262585707715E-4,0.001159117940692449,2.4126657654916186E-4,5.582532481921311E-4,0.0016312095382870712
-1.8167106283547216,-0.8201303737635421,0.1641604789633233,0.011600887525322389,0.012182093479030716,0.01626381273782738,0.011462596476508253,0.00307097234902735,0.005306338038981961,0.001872714240862941,0.006126233216876656,0.0018517828349913486,7.945978656487587E-4,3.452733309676586E-4,0.003241287791340946,5.278306319293865E-4,0.0012980822925271103,0.0014590073506772045
-1.8327911659722778,-0.7930192430140195,0.10953091866432785,0.012951789130166083,0.013726851222799446,0.018463989346449442,0.013101292519575146,0.003425365029797021,0.007116175871174822,0.0024815768838923422,0.00758517799570859,0.0016385272225568615,6.145778246118622E-4,2.1407390797666104E-4,0.0020997439986664454,6.201833541044697E-4,0.0019668228490689766,0.0027091434713973025
-1.824583402720325,-0.789365653058033,0.21862587287370439,0.01054201716667755,0.010988982363095342,0.0145183009215811,0.010134719450700191,0.002744823070600693,0.004917139127350572,0.0019764228090753404,0.00756775688075955,0.002821091681388836,0.0019559419906615204,5.274875471687586E-4,0.004238423863972724,8.006976052275626E-4,0.0025055113271056175,0.002546774828818561
-1.5702252623878385,-1.1788186806947827,0.380498545863264,0.0083556683672783,0.008501963741939665,0.011749368956990946,0.009385685772938664,0.004149764645983105,0.0013465092532803453,8.604979884574638E-4,0.0038092080541978148,0.00466639074228961,0.0021439733470713786,0.0016015964980153265,2.790479679835245E-4,0.0014232875586910664,6.615902455025945E-4,2.3391546330610863E-4
-1.606499260101464,-1.1288841805463536,0.38050050486909737,0.008355499063021259,0.00850980694399351,0.011696417916675741,0.00927486221109334,0.004002722623276629,0.0016240860892559525,0.0010304309122827942,0.004632707791581932,0.005322017510312626,0.0018784423810793392,0.0016662338308404637,4.0917124422639096E-4,0.0024330534234682714,3.247909322278237E-4,5.55125138352871E-4
-1.6660405705589951,-1.0571097442273285,0.32684523235178586,0.008962890217733192,0.009177217289670851,0.01238108571015062,0.009304631353355292,0.003439652245708092,0.001927839628307759,0.0010796055169396484,0.005167815476636536,0.004898640028150907,0.0010971975512634735,0.001358106771756232,5.837656599715944E-4,0.0026874533976691995,2.3554832563939154E-4,3.927726668526234E-4
-1.6411820981523386,-1.0778424893610767,0.3804955831967116,0.00835526885006039,0.008517525162943409,0.011644855438068263,0.009163905356002837,0.0038565232885177706,0.0019797429752874862,0.0012469372126171637,0.005623850111376433,0.005814771789528676,0.001546782865564562,0.0016843471774548428,5.673661835109544E-4,0.0030823853364341665,4.1530564203449176E-5,5.711661098026404E-5
-1.6984332748795863,-1.004239357588017,0.3268451062093653,0.00896292112990243,0.009185685300196282,0.012327722406586345,0.009187155837080666,0.00330040505852435,0.0023579425997428756,0.0013193402014982957,0.006243385001228456,0.005067206310662845,8.451464943030285E-4,0.001319471551614118,8.208489915656323E-4,0.001956216973029039,0.0010571730093429585,3.45291346269793E-5
-1.7291491150783105,-0.9503755354586338,0.3268480983968129,0.008962829727914652,0.009193790577689655,0.012275945838918419,0.00907094399013561,0.0031644592107177767,0.002864548257449522,0.0016064098343251318,0.0075267533444477236,0.005123190653713334,7.933295667815504E-4,0.0012649007937306806,0.0012947205866678335,9.454599469450273E-4,0.0017010579641331437,0.0012623364344369434
-1.7793496468494787,-0.8714674029313467,0.2728724974868903,0.00968127236164739,0.010006021230442716,0.013245595118483366,0.009435641032651902,0.0028549005497086155,0.003599623019444951,0.0017140184761181676,0.007641762166565044,0.0038410918373947864,0.001112301621485805,8.577781044144054E-4,0.0024186894232088338,3.7985735127148124E-4,0.00135088390672208,0.005381454661725225
-1.7581605055680727,-0.8955676204453008,0.3268490077552054,0.00896267491994878,0.009201560885688907,0.012226057874984235,0.008956684877025655,0.0030327018903076367,0.003446337080036083,0.001943468937491966,0.009042162354923139,0.005145429658073331,0.0011021998543403082,0.001192945166682863,0.0021057177424920054,3.5727004914986416E-4,0.0015701315638081204,0.0033416058454860966
