% Model,Janik_2021_2m_modulo13_250Hz_9n_15stopni_5potega_out.mph
% Version,COMSOL 5.3.0.316
% Date,"Jul 1 2021, 15:36"
% Dimension,3
% Nodes,199
% Expressions,15
% Description,
% Length unit,m
% X,Y,Z,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=100,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=125,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=160,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=200,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=250,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=315,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=400,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=500,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=630,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=800,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1000,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1250,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=1600,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=2000,abs(acpr.p_s)^2 (kg^2/(m^2*s^4)) @ freq=2500
-0.031731885182506074,1.2633527865964795E-16,1.9997479041783335,0.24078064108992006,0.2909238273563384,0.134979128118505,0.05812821807643803,0.18994493378727537,0.3225992633052613,0.02738707716957911,0.29683585315640076,1.6949460859873635,0.02348286965847253,0.16284189316657594,0.09846466227129112,1.4015780138447227,2.2307854250626,1.2984167649403018
1.2246467991473532E-16,0,2,0.24294045512349363,0.2997468232079832,0.14615751150121337,0.05365785470945768,0.17459305597741573,0.30949184817503694,0.014600054394019716,0.18587640012932594,1.5143006548257736,0.014800160839295914,0.23804664218527297,0.06616511370843181,1.66171928437443,2.56462455450704,1.0299373950187656
-0.06345575780017926,1.301740469967611E-16,1.9989920034778494,0.23842964812967243,0.2819163848778303,0.12361392077440152,0.06330915931902516,0.20642140778361484,0.33730888402320514,0.04488083709364788,0.43495988210154257,1.8533084721378454,0.04304534192712281,0.1007361829752309,0.12519022055108042,1.0956327759627613,1.7323565896459372,1.4745449134013544
-0.09516365364330698,1.3398004511542613E-16,1.9977328780453238,0.2358876958376805,0.27273661763157864,0.11215486682651553,0.06924949734713733,0.22405428883904338,0.3536130234722481,0.06707432180495877,0.5969765827754928,1.981612268438205,0.06997265773779553,0.06150667034285028,0.13713568344844074,0.8288149587537598,1.1623818285782317,1.4858403276709824
-0.1268476085021749,1.3775233320499416E-16,1.9959711080275322,0.23315733252640486,0.26340031785228873,0.10070487492902483,0.07600104648111447,0.24287448785727303,0.37149722992143575,0.09372178029406968,0.7784306496996175,2.0734165331069923,0.10030128599894046,0.051667698810835376,0.1325189578403717,0.6512866990753061,0.6214997289420094,1.3004557208904195
-0.15849965816707048,1.4148997145481658E-16,1.9937072735712489,0.2302431661713587,0.253926736323278,0.0893755649622021,0.08361360835962163,0.26290817111357717,0.39092562643057766,0.124329120439924,0.9739392660048701,2.123995182305609,0.13044513399141405,0.07295124690336498,0.11557402476682921,0.5629137551363506,0.21257506749719202,0.9605548358244104
-0.19011183842827925,1.4519202005424445E-16,1.9909419548232496,0.22715198699851485,0.24433823149133008,0.07828631931715428,0.09213636064095729,0.2841813690418837,0.41184857398996805,0.15815816548351275,1.1774733584031143,2.1306238004623363,0.15794788264835513,0.12170688924814246,0.0939019456429274,0.5218337590068762,0.017356182144151504,0.5777753754073474
-0.2216761850760888,1.4885753919262908E-16,1.9876757319303093,0.22389340944965214,0.23465956980825142,0.0675625758445028,0.10161977421327194,0.3067142929254944,0.43419919027413084,0.1942483800656662,1.3826910171506648,2.0927331476510416,0.18203921179051935,0.18944807145050213,0.07545487558770343,0.47206762643503103,0.058417255787901724,0.27510165614367693
-0.2531847339007851,1.5248558905932172E-16,1.9839091850392023,0.22047948686018662,0.22491801134316072,0.05733577299176118,0.11211413493954002,0.3305216643273714,0.4578857906522848,0.23145599245360232,1.5832787228446032,2.0119325249512463,0.20388125659333214,0.26449551225127144,0.06602457417206013,0.37631187898033974,0.27551436136222984,0.11305654044446313
-0.2846295206926543,1.5607522984367354E-16,1.979642894296705,0.2169234718540034,0.21514244802489377,0.047739500286561286,0.12367022436211235,0.35561616167198284,0.4827992228569564,0.2685059916238686,1.7732734236611212,1.8918856243819653,0.22645183036163177,0.334393411594341,0.06793555866446523,0.2374590950115979,0.5435493114635364,0.06852188665644506
-0.3160025576017635,1.5962552419982484E-16,1.9748775273830925,0.2132399417200505,0.2053620031368535,0.03891025844063787,0.13633668110453367,0.38200724851151713,0.5088088482306304,0.30405945843237875,1.9473418258544626,1.738078368612658,0.2540603100014383,0.38855157008142044,0.08018488383250666,0.09799741119031151,0.7300298019057614,0.08549651980164037
-0.34729593510170215,1.631355892430971E-16,1.969614484750178,0.20943476796243465,0.1955972744859257,0.03098331663119232,0.1501572965047985,0.4096783764202433,0.535742898440305,0.33678097076472796,2.100941738230755,1.5574403315001053,0.2915555555768191,0.42048052681354703,0.0997133229774236,0.01764256967345798,0.7582503009385433,0.13790711820380033
